N_ait [m^-3] R_ait [m] GSD_ait [unitless] N_acc [m^-3] R_acc [m] GSD_acc [unitless] N_coa [m^-3] R_coa [m] GSD_coa [unitless] temperature [K] pressure [Pa] updraft [m s^-1] ait_maf [unitless] acc_maf [unitless] coa_maf [unitless] Nact [m^-3] Smax [%%] runtime_seconds [s]
5.0548e+08 0.045539 1.59 4.845e+08 0.11018 1.4 2.6954e+06 0.4494 2 258.2 98891 0.17206 0.83428 0.50718 0.92223 5.8378e+08 0.13342 1.4525
1.1017e+09 0.022725 1.59 7.8493e+08 0.079821 1.4 5.9294e+06 0.86367 2 256.31 55664 0.043054 0.70469 0.12545 0.94937 9.5912e+06 0.057487 6.2093
1.9726e+09 0.024898 1.59 8.3598e+08 0.098984 1.4 2.92e+06 0.89144 2 255.76 85479 1.0784 0.17068 0.82844 0.92131 9.2559e+08 0.32973 0.4781
7.1633e+07 0.01238 1.59 1.2914e+09 0.10584 1.4 3.0188e+06 0.75863 2 275.18 1.0208e+05 0.47689 0.87722 0.12936 0.91581 1.062e+09 0.19979 0.50616
1.91e+09 0.041663 1.59 2.8001e+08 0.09451 1.4 4.2417e+06 0.92403 2 275.73 84455 0.39832 0.42646 0.15409 0.97197 7.7747e+08 0.19542 0.55039
1.2946e+08 0.014339 1.59 9.9145e+08 0.11075 1.4 9.93e+05 0.21971 2 247.62 87019 0.1408 0.21168 0.96006 0.97059 7.2257e+08 0.072617 5.1153
1.4001e+09 0.023397 1.59 7.5053e+08 0.056975 1.4 4.3112e+06 0.9426 2 247.71 86166 0.55176 0.14932 0.18905 0.96475 7.4566e+08 0.50526 1.0141
9.1609e+08 0.01952 1.59 5.7943e+08 0.074236 1.4 1.6937e+06 0.72819 2 289.22 62285 0.6504 0.35861 0.78643 0.9222 5.4716e+08 0.17546 0.6938
8.372e+08 0.02035 1.59 6.7915e+07 0.095973 1.4 2.5794e+06 0.67447 2 264.59 77334 0.059514 0.49151 0.55342 0.92618 6.542e+07 0.13529 1.8293
1.7383e+09 0.017266 1.59 7.8663e+08 0.062547 1.4 6.0147e+06 0.71253 2 267.76 84244 0.36997 0.31196 0.81509 0.99194 6.6696e+08 0.19586 0.95378
1.7817e+09 0.04349 1.59 8.9746e+08 0.1261 1.4 4.58e+05 0.21349 2 252.14 95748 0.83585 0.7329 0.17964 0.97052 2.0298e+09 0.30603 0.78555
2.9513e+08 0.027153 1.59 1.2018e+09 0.085504 1.4 4.6701e+06 0.73432 2 262.15 58716 0.46747 0.45139 0.28215 0.99241 9.5202e+08 0.18677 0.73962
8.9479e+08 0.033528 1.59 8.9736e+08 0.10572 1.4 4.3315e+06 0.67135 2 268.81 76758 0.12372 0.70843 0.36573 0.92679 4.7225e+08 0.078972 1.3243
6.6985e+08 0.046444 1.59 1.2068e+09 0.082317 1.4 4.8676e+06 0.80263 2 270.96 91385 0.39766 0.69196 0.1077 0.95859 9.7553e+08 0.20855 0.75191
3.594e+08 0.017198 1.59 1.3163e+09 0.065597 1.4 3.9228e+06 0.70255 2 267.96 98109 0.53434 0.55346 0.78859 0.93632 1.1803e+09 0.21111 0.69885
2.7406e+08 0.019725 1.59 4.1718e+08 0.10129 1.4 5.375e+05 0.60335 2 242.39 83553 0.60748 0.49027 0.91553 0.98199 4.5163e+08 0.44843 0.90107
1.5564e+09 0.031407 1.59 5.3391e+08 0.063012 1.4 5.2236e+06 0.8649 2 266.89 51732 0.42548 0.76585 0.43562 0.99746 6.6366e+08 0.19391 0.53007
8.2311e+08 0.031036 1.59 1.4316e+08 0.10614 1.4 1.3472e+06 0.54372 2 252.76 95176 1.0678 0.1279 0.87605 0.97749 4.7084e+08 0.75388 0.54747
2.8237e+08 0.012574 1.59 3.2895e+08 0.057582 1.4 1.0398e+06 0.73619 2 250.41 66981 1.1669 0.67767 0.92981 0.9629 3.6426e+08 0.71845 0.46772
1.2506e+09 0.043397 1.59 1.8037e+08 0.094471 1.4 3.266e+06 0.29426 2 283.07 75947 1.0591 0.47532 0.56279 0.92395 8.8751e+08 0.27365 0.39324
9.35e+08 0.036808 1.59 3.8357e+07 0.099452 1.4 2.3584e+06 0.89954 2 295.89 82477 0.94292 0.12709 0.29454 0.98098 2.7855e+08 0.35053 0.45441
1.2211e+08 0.047478 1.59 3.846e+08 0.12448 1.4 5.2196e+06 0.66991 2 257.62 80497 0.39074 0.87453 0.60299 0.94553 4.4999e+08 0.19043 0.65117
