N_ait [m^-3],R_ait [m],GSD_ait [unitless],N_acc [m^-3],R_acc [m],GSD_acc [unitless],N_coa [m^-3],R_coa [m],GSD_coa [unitless],N_mcb [m^-3],R_mcb [m],GSD_mcb [unitless],temperature [K],pressure [Pa],updraft [m s^-1],ait_maf [unitless],acc_maf [unitless],coa_maf [unitless],mcb_maf [unitless],Nact [m^-3],Smax [%%],runtime_seconds [s]
1162100000.0,0.01682,1.59,77417000.0,0.097514,1.4,1203600.0,0.87974,2.0,1615800000.0,0.11005,1.5761,242.34,57582.0,0.86357,0.44071,0.87571,0.91649,1.0,1482600000.0,0.098697,3.258
1101100000.0,0.043219,1.59,1454000000.0,0.080562,1.4,197430.0,0.75991,2.0,1177900000.0,0.13171,1.7824,254.32,89226.0,0.4718,0.36997,0.86279,0.97791,1.0,1192000000.0,0.057265,8.1041
1838700000.0,0.011961,1.59,948310000.0,0.066384,1.4,2765000.0,0.25292,2.0,914110000.0,0.047537,1.5575,295.97,66843.0,1.1638,0.20685,0.43414,0.92,1.0,1410900000.0,0.17882,0.34224
473070000.0,0.040478,1.59,1326200000.0,0.10561,1.4,4268900.0,0.50004,2.0,914560000.0,0.10348,1.9607,274.81,85309.0,0.12504,0.062734,0.97273,0.91855,1.0,368980000.0,0.023141,31.235
1080600000.0,0.046603,1.59,1512000000.0,0.087162,1.4,2803100.0,0.52873,2.0,574210000.0,0.082245,1.7444,258.35,63082.0,0.69241,0.28584,0.60261,0.95941,1.0,1665800000.0,0.12209,0.69042
116000000.0,0.046403,1.59,1217200000.0,0.096004,1.4,475640.0,0.3366,2.0,235990000.0,0.14385,1.5994,271.31,88098.0,0.53832,0.78069,0.86619,0.91636,1.0,1240200000.0,0.094823,0.94116
979280000.0,0.026102,1.59,270240000.0,0.12138,1.4,5224900.0,0.36337,2.0,961760000.0,0.045109,1.8616,281.54,79532.0,1.1687,0.78759,0.65101,0.93216,1.0,1094400000.0,0.20871,0.46703
878920000.0,0.019858,1.59,1270200000.0,0.063801,1.4,2688800.0,0.84695,2.0,1917000000.0,0.12921,1.6189,296.47,56070.0,0.036793,0.27529,0.31952,0.94652,1.0,93428000.0,0.0076297,397.05
1998200000.0,0.031941,1.59,884060000.0,0.090219,1.4,1345900.0,0.64524,2.0,585440000.0,0.0673,1.8742,258.97,96741.0,0.66279,0.79966,0.80248,0.94007,1.0,1628300000.0,0.17474,0.71974
1610000000.0,0.030853,1.59,17492000.0,0.10554,1.4,2415200.0,0.21324,2.0,852580000.0,0.10397,1.3454,290.89,93896.0,0.61012,0.58507,0.15712,0.95847,1.0,903110000.0,0.097683,0.55882
997460000.0,0.028735,1.59,320150000.0,0.10339,1.4,2551500.0,0.54543,2.0,290560000.0,0.10425,1.874,281.91,90666.0,0.40489,0.69445,0.43357,0.97255,1.0,553810000.0,0.11023,1.0315
1487800000.0,0.020021,1.59,777840000.0,0.056837,1.4,3441000.0,0.50289,2.0,1847100000.0,0.095229,1.5807,269.99,60187.0,0.5415,0.48752,0.23431,0.9627,1.0,1132500000.0,0.055212,2.5534
181930000.0,0.031597,1.59,805790000.0,0.059337,1.4,1044000.0,0.66843,2.0,169880000.0,0.011413,1.8424,282.61,101070.0,1.0578,0.59295,0.96651,0.9485,1.0,868890000.0,0.29249,0.38656
1943500000.0,0.023332,1.59,820300000.0,0.09536,1.4,4569700.0,0.86249,2.0,35706000.0,0.089716,1.6145,250.66,61319.0,0.8365,0.64941,0.96578,0.95082,1.0,984780000.0,0.22807,0.67018
390390000.0,0.022232,1.59,426820000.0,0.066337,1.4,3437000.0,0.25562,2.0,529380000.0,0.044224,1.7347,264.96,97450.0,0.83151,0.38391,0.3964,0.978,1.0,901400000.0,0.35077,0.58138
1788300000.0,0.041546,1.59,841630000.0,0.079264,1.4,2400800.0,0.45555,2.0,854440000.0,0.0080141,1.3879,260.48,100540.0,0.9396,0.27861,0.39686,0.93888,1.0,1657700000.0,0.35828,0.52187
504170000.0,0.016118,1.59,246950000.0,0.082711,1.4,3758900.0,0.2595,2.0,1635900000.0,0.012475,1.5167,259.6,94985.0,0.31963,0.49951,0.81988,0.99764,1.0,303270000.0,0.30122,0.78094
837580000.0,0.033245,1.59,903460000.0,0.067248,1.4,3934500.0,0.30452,2.0,908850000.0,0.10386,1.5506,283.29,71130.0,1.0511,0.028066,0.31768,0.95985,1.0,1134900000.0,0.11607,0.51447
170860000.0,0.044647,1.59,1345000000.0,0.10795,1.4,4651100.0,0.20211,2.0,1356000000.0,0.0070664,1.3457,291.58,85274.0,0.053849,0.028364,0.24875,0.9674,1.0,275550000.0,0.053273,2.2263
1842800000.0,0.046694,1.59,1332900000.0,0.11289,1.4,1995200.0,0.3004,2.0,454840000.0,0.13713,1.4062,247.61,58092.0,0.43686,0.89233,0.095089,0.98586,1.0,950820000.0,0.096859,2.816
81005000.0,0.028154,1.59,836480000.0,0.098806,1.4,4026000.0,0.6161,2.0,695140000.0,0.031193,1.714,247.64,76739.0,0.91949,0.13777,0.79957,0.94885,1.0,1222400000.0,0.3042,0.63507
787160000.0,0.031691,1.59,1074200000.0,0.12468,1.4,4480900.0,0.65682,2.0,1091200000.0,0.021214,1.7816,291.54,102060.0,0.36838,0.57244,0.11413,0.9569,1.0,956190000.0,0.12917,0.7211
1981400000.0,0.045901,1.59,1013200000.0,0.098578,1.4,4729000.0,0.1828,2.0,207110000.0,0.029404,1.8144,282.66,62375.0,0.34111,0.018528,0.56636,0.97461,1.0,775670000.0,0.090741,0.76359
2000900000.0,0.042976,1.59,61580000.0,0.10153,1.4,5580600.0,0.53631,2.0,1066800000.0,0.12293,1.6513,279.06,93614.0,0.98935,0.69744,0.89721,0.98914,1.0,1305900000.0,0.094607,0.59126
201520000.0,0.038217,1.59,1179200000.0,0.071858,1.4,179320.0,0.92001,2.0,607620000.0,0.05344,1.3467,247.23,92375.0,1.0641,0.21555,0.8618,0.91849,1.0,1838000000.0,0.38154,0.47169
1500000000.0,0.047119,1.59,1322400000.0,0.082577,1.4,5478200.0,0.73942,2.0,1927400000.0,0.096439,1.7437,280.35,89468.0,0.18496,0.079009,0.12319,0.95808,1.0,561160000.0,0.02661,15.27
1991200000.0,0.046892,1.59,835260000.0,0.11662,1.4,486230.0,0.7625,2.0,1008700000.0,0.055122,1.2777,261.63,71702.0,0.37041,0.34542,0.27884,0.95831,1.0,1574000000.0,0.12549,0.99395
1319700000.0,0.019124,1.59,1236300000.0,0.12498,1.4,1965300.0,0.6864,2.0,1883700000.0,0.12918,1.2312,291.24,80905.0,0.99953,0.73222,0.73563,0.92625,1.0,2598600000.0,0.04654,1.5844
54299000.0,0.027994,1.59,1147000000.0,0.086657,1.4,493870.0,0.3236,2.0,928920000.0,0.079941,1.9978,276.51,100670.0,0.48915,0.029439,0.15708,0.92935,1.0,890890000.0,0.10068,0.79167
1070700000.0,0.014776,1.59,908970000.0,0.092588,1.4,999500.0,0.51953,2.0,594040000.0,0.13421,1.4752,258.79,87822.0,0.04605,0.16418,0.72663,0.91474,1.0,262210000.0,0.025608,82.393
1127000000.0,0.02411,1.59,309610000.0,0.11801,1.4,5974200.0,0.89757,2.0,1677400000.0,0.05666,1.7526,275.67,101140.0,0.48184,0.80663,0.44024,0.9637,1.0,1206600000.0,0.10541,0.74931
1043200000.0,0.037117,1.59,37074000.0,0.12604,1.4,1958000.0,0.7255,2.0,1441900000.0,0.11903,1.2848,286.02,54578.0,0.092483,0.69832,0.22515,0.92534,1.0,402630000.0,0.023931,23.969
1530300000.0,0.011938,1.59,62935000.0,0.091639,1.4,5377200.0,0.92038,2.0,63173000.0,0.14625,1.369,271.04,54155.0,1.0014,0.019717,0.67482,0.91974,1.0,131240000.0,0.35413,1.0346
1354100000.0,0.039984,1.59,1488600000.0,0.1146,1.4,1006000.0,0.69775,2.0,1423300000.0,0.022677,1.9306,256.37,62829.0,0.22912,0.2282,0.34845,0.93985,1.0,955860000.0,0.085508,1.9011
1824600000.0,0.043798,1.59,834510000.0,0.072848,1.4,1076400.0,0.57964,2.0,1080400000.0,0.081745,1.4147,286.33,58847.0,0.59128,0.088613,0.85947,0.94214,1.0,1234700000.0,0.079389,0.80265
834890000.0,0.044433,1.59,906120000.0,0.094845,1.4,3244700.0,0.70668,2.0,1263300000.0,0.11485,1.9761,283.9,61946.0,0.55244,0.55597,0.90973,0.93517,1.0,739550000.0,0.031607,8.6728
1461000000.0,0.017777,1.59,362470000.0,0.067511,1.4,927290.0,0.67409,2.0,72033000.0,0.12111,1.6201,270.57,97536.0,0.98243,0.2482,0.40642,0.98502,1.0,488990000.0,0.40939,0.48355
331550000.0,0.020777,1.59,470490000.0,0.093868,1.4,3797900.0,0.2503,2.0,1986500000.0,0.076457,1.6092,262.11,70385.0,0.94866,0.83152,0.34106,0.9627,1.0,1918200000.0,0.12319,0.6002
1965200000.0,0.020553,1.59,1234600000.0,0.078861,1.4,5895600.0,0.65826,2.0,156140000.0,0.010914,1.5929,244.53,57290.0,0.4531,0.5878,0.30343,0.91628,1.0,1132700000.0,0.25663,0.97767
197160000.0,0.019479,1.59,494920000.0,0.11566,1.4,4476600.0,0.36967,2.0,988950000.0,0.099171,1.7289,261.25,97132.0,0.4448,0.58163,0.40802,0.92689,1.0,1119200000.0,0.08659,1.7322
1950100000.0,0.013644,1.59,140350000.0,0.12052,1.4,4874200.0,0.81204,2.0,376270000.0,0.030617,1.5497,264.83,101690.0,0.40511,0.89173,0.24629,0.95249,1.0,415880000.0,0.29693,0.93467
1615900000.0,0.029061,1.59,1296500000.0,0.080299,1.4,5090000.0,0.25905,2.0,1536300000.0,0.088176,1.5013,280.98,54185.0,0.53443,0.079754,0.13979,0.96998,1.0,1008000000.0,0.059832,1.4901
1969700000.0,0.039641,1.59,1322400000.0,0.057986,1.4,4731900.0,0.43667,2.0,1833300000.0,0.13381,1.9508,265.88,95539.0,1.1145,0.71669,0.87829,0.91858,1.0,1608100000.0,0.064665,2.4636
1147000000.0,0.041623,1.59,957210000.0,0.059154,1.4,1759400.0,0.71475,2.0,498810000.0,0.043033,1.4642,266.48,101320.0,0.66573,0.27539,0.05348,0.99586,1.0,1155800000.0,0.32817,0.475
220050000.0,0.022228,1.59,115490000.0,0.091992,1.4,3120400.0,0.82028,2.0,572950000.0,0.014881,1.7584,266.04,62692.0,0.5448,0.4314,0.39039,0.97165,1.0,246540000.0,0.34241,0.65301
1664800000.0,0.047836,1.59,911000000.0,0.10958,1.4,1543800.0,0.18078,2.0,312200000.0,0.017047,1.593,267.93,85863.0,0.32714,0.82649,0.57939,0.91644,1.0,1141400000.0,0.10313,1.0954
1922600000.0,0.027063,1.59,453060000.0,0.10704,1.4,3094200.0,0.47792,2.0,1614100000.0,0.0081528,1.9853,281.47,77008.0,0.75525,0.38937,0.97089,0.98807,1.0,594750000.0,0.18611,0.45115
1265000000.0,0.027599,1.59,1256500000.0,0.07765,1.4,3986800.0,0.32449,2.0,612760000.0,0.064681,1.3496,267.73,57834.0,1.0393,0.74381,0.289,0.99873,1.0,1782300000.0,0.20969,0.4561
1863100000.0,0.032171,1.59,1159800000.0,0.1234,1.4,4141200.0,0.94999,2.0,333160000.0,0.10343,1.4967,269.47,57344.0,0.42716,0.6324,0.81083,0.98266,1.0,1024400000.0,0.054435,2.3267
22401000.0,0.021963,1.59,263580000.0,0.10303,1.4,2646200.0,0.57092,2.0,1604600000.0,0.0063637,1.7913,275.9,54676.0,1.0379,0.57138,0.76569,0.97517,1.0,280380000.0,0.2991,0.58218
1599300000.0,0.011794,1.59,1063300000.0,0.063017,1.4,4787600.0,0.78194,2.0,920430000.0,0.011755,1.2487,252.65,99752.0,1.1235,0.18165,0.62288,0.97426,1.0,1070600000.0,0.50192,0.74636
1668100000.0,0.018668,1.59,310860000.0,0.11837,1.4,5081300.0,0.68573,2.0,657020000.0,0.077404,1.8263,267.41,94169.0,0.73978,0.92363,0.20845,0.99383,1.0,931370000.0,0.19029,0.57347
1912900000.0,0.032388,1.59,848110000.0,0.094597,1.4,4180600.0,0.18037,2.0,74635000.0,0.11927,1.8038,280.54,78549.0,0.75276,0.035077,0.41765,0.91567,1.0,873820000.0,0.17751,0.58307
483010000.0,0.023566,1.59,811420000.0,0.069693,1.4,1395600.0,0.5898,2.0,1832700000.0,0.089113,1.9024,288.03,96094.0,1.1603,0.70052,0.59801,0.94696,1.0,1666800000.0,0.087409,0.7413
1954700000.0,0.012541,1.59,834760000.0,0.12005,1.4,2666300.0,0.40888,2.0,1953000000.0,0.12445,1.5869,253.29,64108.0,0.66582,0.64108,0.054176,0.93526,1.0,1448600000.0,0.053658,8.8876
19557000.0,0.025881,1.59,588420000.0,0.067301,1.4,5394600.0,0.20433,2.0,708830000.0,0.034768,1.3972,291.38,75211.0,0.85002,0.24587,0.36594,0.92738,1.0,959970000.0,0.224,0.40012
679290000.0,0.022973,1.59,680270000.0,0.061703,1.4,5540500.0,0.86116,2.0,354890000.0,0.14241,1.7575,244.27,57458.0,0.0279,0.86809,0.53418,0.99498,1.0,55784000.0,0.011962,457.21
1255900000.0,0.032992,1.59,566160000.0,0.099204,1.4,5851600.0,0.25226,2.0,1759500000.0,0.086964,1.2226,285.1,56677.0,1.135,0.59278,0.19351,0.91483,1.0,2009200000.0,0.094271,0.59094
709100000.0,0.038601,1.59,1075700000.0,0.12322,1.4,2464500.0,0.39027,2.0,1654000000.0,0.076116,1.8312,288.46,97256.0,0.71856,0.41629,0.4055,0.98907,1.0,1720400000.0,0.069336,0.94747
934030000.0,0.014238,1.59,217940000.0,0.08833,1.4,1061600.0,0.23933,2.0,1201600000.0,0.050836,1.3421,262.86,82646.0,1.1295,0.81447,0.50765,0.97793,1.0,1433500000.0,0.32056,0.55109
1862500000.0,0.047737,1.59,1128400000.0,0.067451,1.4,3394500.0,0.80079,2.0,1440200000.0,0.014211,1.9887,259.92,60943.0,0.63397,0.57028,0.32259,0.96705,1.0,1748500000.0,0.21065,0.55849
881930000.0,0.045278,1.59,649930000.0,0.058402,1.4,1969200.0,0.73104,2.0,1063500000.0,0.14577,1.6102,272.6,65024.0,0.94346,0.39975,0.39007,0.92455,1.0,997280000.0,0.062584,1.8152
2056900000.0,0.04111,1.59,345580000.0,0.058659,1.4,2738200.0,0.33676,2.0,485100000.0,0.017355,1.9069,253.88,87374.0,0.28726,0.88664,0.40504,0.95931,1.0,1213400000.0,0.21884,1.0276
1196200000.0,0.028381,1.59,127310000.0,0.077166,1.4,1383700.0,0.8353,2.0,1628600000.0,0.065131,1.6737,270.81,73927.0,0.51025,0.5319,0.51393,0.96565,1.0,1110500000.0,0.10384,0.7516
276890000.0,0.029179,1.59,342330000.0,0.071785,1.4,4892900.0,0.63752,2.0,60502000.0,0.095298,1.689,281.99,81930.0,0.06212,0.63523,0.77162,0.95189,1.0,117020000.0,0.060961,2.295
1815400000.0,0.01903,1.59,672530000.0,0.091723,1.4,3949200.0,0.93164,2.0,573470000.0,0.093809,1.909,270.42,68368.0,0.79333,0.45293,0.12773,0.99573,1.0,778670000.0,0.14127,0.62715
1515000000.0,0.030724,1.59,928000000.0,0.065554,1.4,3176400.0,0.7592,2.0,953410000.0,0.10757,1.2697,290.53,89064.0,0.10624,0.11235,0.82672,0.99884,1.0,541850000.0,0.035298,4.7297
1806600000.0,0.040559,1.59,560260000.0,0.12223,1.4,1543200.0,0.4165,2.0,76082000.0,0.0914,1.2416,297.49,55896.0,0.61381,0.23616,0.81268,0.91758,1.0,638560000.0,0.083373,0.5961
1062100000.0,0.035116,1.59,344940000.0,0.11059,1.4,2826200.0,0.55912,2.0,392990000.0,0.14221,1.5211,280.72,84431.0,0.81158,0.77225,0.63581,0.96626,1.0,845990000.0,0.11984,0.60298
567190000.0,0.034705,1.59,234020000.0,0.0627,1.4,2904400.0,0.37311,2.0,1617800000.0,0.032747,1.5775,253.0,76244.0,0.7745,0.69528,0.28864,0.97139,1.0,1656800000.0,0.36259,0.47461
1857000000.0,0.042616,1.59,963790000.0,0.082088,1.4,1025700.0,0.21343,2.0,917180000.0,0.11348,1.3023,261.78,94337.0,0.82255,0.57294,0.6089,0.94203,1.0,1981700000.0,0.13609,0.79553
1650100000.0,0.03683,1.59,1513900000.0,0.068567,1.4,1553700.0,0.34184,2.0,1126800000.0,0.020491,1.3351,266.23,72629.0,0.098085,0.19431,0.63632,0.98981,1.0,529050000.0,0.095853,2.0829
350900000.0,0.021806,1.59,251350000.0,0.071018,1.4,5112500.0,0.80051,2.0,731880000.0,0.011481,1.563,277.16,53427.0,0.18399,0.4562,0.96523,0.98946,1.0,183030000.0,0.11407,0.9149
1411400000.0,0.020056,1.59,643530000.0,0.063458,1.4,2890800.0,0.22712,2.0,1690400000.0,0.014914,1.2925,252.18,58532.0,0.51844,0.87022,0.31372,0.97788,1.0,849270000.0,0.36526,0.86195
98770000.0,0.035025,1.59,1049400000.0,0.11325,1.4,82730.0,0.54929,2.0,286120000.0,0.060921,1.2738,285.27,81482.0,0.31605,0.28581,0.30285,0.95338,1.0,970810000.0,0.097878,0.65275
1302300000.0,0.012991,1.59,1412900000.0,0.094963,1.4,4697100.0,0.88945,2.0,736290000.0,0.13438,1.2787,242.07,57994.0,0.28337,0.18119,0.70782,0.95147,1.0,1042100000.0,0.057257,19.225
1723500000.0,0.047173,1.59,1437200000.0,0.087402,1.4,5411100.0,0.45867,2.0,905510000.0,0.14036,1.7851,243.2,86212.0,1.0239,0.5163,0.079462,0.95613,1.0,1527800000.0,0.15811,1.0695
1337500000.0,0.037083,1.59,1084200000.0,0.074039,1.4,2852500.0,0.7159,2.0,1211800000.0,0.13233,1.815,253.41,69754.0,1.1073,0.55522,0.39109,0.98975,1.0,1371000000.0,0.096122,1.4187
354390000.0,0.030437,1.59,1136500000.0,0.061419,1.4,2618300.0,0.91594,2.0,1262500000.0,0.14985,1.4094,295.41,76144.0,0.18331,0.13454,0.28474,0.96679,1.0,586270000.0,0.019313,20.36
1722500000.0,0.036506,1.59,179540000.0,0.086597,1.4,5912000.0,0.88321,2.0,461230000.0,0.13202,1.7522,243.55,51472.0,0.064164,0.2559,0.74314,0.99962,1.0,148090000.0,0.023001,462.52
927270000.0,0.026643,1.59,1374000000.0,0.11875,1.4,5245100.0,0.40732,2.0,1337500000.0,0.13799,1.9469,290.73,66933.0,1.0529,0.33808,0.50453,0.96602,1.0,1235100000.0,0.036276,4.5839
644040000.0,0.019946,1.59,758080000.0,0.080854,1.4,4971500.0,0.83806,2.0,66923000.0,0.11179,1.6216,251.59,94439.0,0.71972,0.79952,0.70666,0.93936,1.0,900110000.0,0.32575,0.6044
1639000000.0,0.02924,1.59,873730000.0,0.076182,1.4,778730.0,0.86501,2.0,875780000.0,0.072741,1.5741,273.71,83708.0,0.75977,0.14787,0.82591,0.91461,1.0,1515900000.0,0.14466,0.60144
1915800000.0,0.045317,1.59,1171700000.0,0.088024,1.4,5698500.0,0.38317,2.0,142100000.0,0.066117,1.6723,268.09,80592.0,0.95846,0.15879,0.43092,0.91553,1.0,1616600000.0,0.22814,0.56546
1867800000.0,0.046445,1.59,1054600000.0,0.068574,1.4,1865700.0,0.44657,2.0,714380000.0,0.084356,1.282,244.6,67113.0,0.090655,0.089947,0.93004,0.92414,1.0,648590000.0,0.071708,11.112
1755300000.0,0.031402,1.59,937140000.0,0.096597,1.4,5086700.0,0.31273,2.0,462740000.0,0.04562,1.2283,289.53,85730.0,0.40815,0.50559,0.84794,0.97742,1.0,945840000.0,0.094764,0.70337
1621500000.0,0.024078,1.59,967060000.0,0.12034,1.4,1734600.0,0.38457,2.0,539640000.0,0.10543,1.8211,259.96,60723.0,0.81477,0.77974,0.3074,0.95557,1.0,1282100000.0,0.1163,0.79771
734540000.0,0.044771,1.59,790840000.0,0.11298,1.4,2018600.0,0.19592,2.0,516650000.0,0.128,1.6459,273.43,85085.0,0.93617,0.79439,0.79695,0.94898,1.0,1393600000.0,0.10875,0.58933
250230000.0,0.022705,1.59,223160000.0,0.096806,1.4,4618300.0,0.19447,2.0,1098000000.0,0.11403,1.6616,268.42,51848.0,0.27044,0.42026,0.31974,0.93799,1.0,528830000.0,0.033594,11.789
125240000.0,0.016978,1.59,1399800000.0,0.095966,1.4,4092200.0,0.66504,2.0,316690000.0,0.13136,1.5891,260.73,79953.0,0.071607,0.45673,0.092676,0.91713,1.0,193350000.0,0.035071,19.552
104220000.0,0.025091,1.59,1366900000.0,0.092603,1.4,4282600.0,0.89129,2.0,1971500000.0,0.079473,1.9224,273.33,51429.0,0.12186,0.2365,0.52006,0.93386,1.0,237810000.0,0.018514,63.447
1431400000.0,0.043316,1.59,227920000.0,0.085798,1.4,1400400.0,0.52964,2.0,116120000.0,0.10518,1.4423,274.59,61507.0,1.04,0.16638,0.61933,0.93705,1.0,714450000.0,0.2722,0.49454
1106600000.0,0.046258,1.59,1191100000.0,0.1193,1.4,5556800.0,0.7122,2.0,1621900000.0,0.075455,1.8292,278.68,89410.0,0.51709,0.41048,0.84853,0.96198,1.0,1517300000.0,0.052667,2.1477
1431100000.0,0.024054,1.59,1482200000.0,0.064418,1.4,3308600.0,0.18554,2.0,697510000.0,0.06583,1.9065,265.27,80654.0,0.8735,0.91734,0.63941,0.96966,1.0,1845900000.0,0.19072,0.57339
797400000.0,0.02095,1.59,134300000.0,0.07673,1.4,2397700.0,0.89594,2.0,1769100000.0,0.11495,1.6632,259.7,78545.0,0.98586,0.64205,0.2533,0.92725,1.0,1547500000.0,0.085249,1.6745
897330000.0,0.012714,1.59,1241400000.0,0.086513,1.4,5267500.0,0.85166,2.0,538310000.0,0.097077,1.9606,262.27,63012.0,0.48244,0.84197,0.48833,0.92817,1.0,864680000.0,0.082677,1.6834
200080000.0,0.028012,1.59,1123200000.0,0.091693,1.4,4672100.0,0.41833,2.0,562650000.0,0.092251,1.6299,245.41,77296.0,0.41818,0.72988,0.78307,0.93729,1.0,1346900000.0,0.11458,1.8645
2082000000.0,0.021295,1.59,1252700000.0,0.09048,1.4,4930500.0,0.94021,2.0,991930000.0,0.08786,1.2611,256.11,98191.0,0.67835,0.61442,0.56805,0.92028,1.0,2078100000.0,0.14692,1.0523
1138300000.0,0.029177,1.59,1304100000.0,0.11552,1.4,2570400.0,0.45009,2.0,33635000.0,0.14111,1.5478,264.29,53030.0,1.1558,0.83698,0.27921,0.98016,1.0,1478400000.0,0.19459,0.3846
1161100000.0,0.013229,1.59,419950000.0,0.085591,1.4,1650300.0,0.8381,2.0,182900000.0,0.1361,1.6355,252.78,73699.0,0.057186,0.41566,0.24192,0.9852,1.0,131370000.0,0.042662,16.622
1232100000.0,0.018218,1.59,1035600000.0,0.087839,1.4,3018500.0,0.82921,2.0,658610000.0,0.033705,1.7738,264.13,60050.0,1.0366,0.27273,0.20309,0.95163,1.0,1346800000.0,0.2746,0.48742
1637100000.0,0.037878,1.59,67762000.0,0.073231,1.4,4671300.0,0.41954,2.0,1886300000.0,0.01001,1.255,273.27,66788.0,0.19252,0.70958,0.81795,0.9188,1.0,408100000.0,0.15082,0.878
1082600000.0,0.034168,1.59,823800000.0,0.12132,1.4,663310.0,0.57037,2.0,1085500000.0,0.028553,1.2189,266.55,101890.0,0.9693,0.59345,0.67591,0.94872,1.0,1451200000.0,0.23817,0.43835
1667700000.0,0.027589,1.59,272360000.0,0.083906,1.4,5224600.0,0.68069,2.0,618390000.0,0.14652,1.9558,259.94,75932.0,0.080714,0.32401,0.89098,0.97003,1.0,193380000.0,0.016891,445.96
384850000.0,0.023269,1.59,774350000.0,0.11978,1.4,1091400.0,0.64957,2.0,255730000.0,0.011532,1.7279,242.36,55693.0,0.36648,0.83814,0.4273,0.95165,1.0,750220000.0,0.16392,1.2541
1941000000.0,0.017541,1.59,700190000.0,0.10134,1.4,665470.0,0.25435,2.0,117650000.0,0.033255,1.5973,243.03,67683.0,0.85868,0.69814,0.50117,0.99056,1.0,977640000.0,0.40929,0.67355
1830900000.0,0.01384,1.59,314630000.0,0.095275,1.4,1671300.0,0.44692,2.0,258480000.0,0.14928,1.216,243.58,87448.0,0.1056,0.54522,0.46741,0.93709,1.0,348420000.0,0.071279,7.9904
296610000.0,0.044181,1.59,1033200000.0,0.1175,1.4,2788100.0,0.83222,2.0,1210900000.0,0.0475,1.2346,291.84,83075.0,0.26027,0.089403,0.55658,0.92888,1.0,737410000.0,0.061894,1.0662
102020000.0,0.040962,1.59,230020000.0,0.08511,1.4,4770200.0,0.55094,2.0,1520600000.0,0.090015,1.3169,251.85,94144.0,0.12861,0.78206,0.16834,0.98248,1.0,939650000.0,0.061649,8.0724
839170000.0,0.015569,1.59,1034300000.0,0.11206,1.4,2242700.0,0.35815,2.0,1671500000.0,0.12321,1.4565,279.0,100660.0,0.77874,0.57207,0.054933,0.99084,1.0,1582000000.0,0.067056,1.314
80329000.0,0.030326,1.59,745020000.0,0.086625,1.4,2833900.0,0.19172,2.0,1308900000.0,0.14492,1.7469,285.73,64065.0,0.28222,0.21379,0.4472,0.99711,1.0,520340000.0,0.01844,40.349
227560000.0,0.04811,1.59,662350000.0,0.061107,1.4,2612800.0,0.40275,2.0,147710000.0,0.071209,1.3747,260.61,91418.0,0.97903,0.59715,0.56014,0.91961,1.0,975440000.0,0.39447,0.85471
1354000000.0,0.016966,1.59,298990000.0,0.12353,1.4,3700300.0,0.57303,2.0,930420000.0,0.06205,1.7081,242.15,57789.0,0.22971,0.08058,0.62398,0.98265,1.0,669650000.0,0.092101,3.3851
1692800000.0,0.032651,1.59,295840000.0,0.10736,1.4,3332000.0,0.74556,2.0,860900000.0,0.066635,1.8124,284.72,72690.0,0.59764,0.18988,0.38812,0.9819,1.0,832740000.0,0.10652,0.56426
1479800000.0,0.011543,1.59,1152000000.0,0.087518,1.4,2612200.0,0.58798,2.0,1069600000.0,0.12494,1.4653,270.93,98237.0,0.012325,0.38547,0.21887,0.91472,1.0,90028000.0,0.013545,366.24
216080000.0,0.034542,1.59,862060000.0,0.08848,1.4,3855000.0,0.85339,2.0,19579000.0,0.10555,1.7127,276.93,77684.0,0.31224,0.52377,0.3819,0.92077,1.0,670940000.0,0.13174,1.0297
1297700000.0,0.040129,1.59,1410900000.0,0.07001,1.4,5818900.0,0.87891,2.0,1252900000.0,0.04051,1.6008,244.79,89361.0,0.68288,0.17155,0.33297,0.93458,1.0,2393100000.0,0.30228,1.1097
1699800000.0,0.043155,1.59,1131500000.0,0.082055,1.4,4975700.0,0.17909,2.0,884010000.0,0.10146,1.3316,261.03,57985.0,0.9942,0.085871,0.076949,0.96314,1.0,1133000000.0,0.16258,0.59264
1202300000.0,0.024665,1.59,577310000.0,0.066879,1.4,3285600.0,0.50078,2.0,1596800000.0,0.08138,1.8099,272.68,96116.0,0.1546,0.38041,0.40666,0.93192,1.0,513080000.0,0.037258,10.194
1006600000.0,0.032907,1.59,573190000.0,0.10161,1.4,4925300.0,0.27347,2.0,1017400000.0,0.14323,1.58,274.75,59479.0,0.86839,0.11173,0.48149,0.94029,1.0,1077900000.0,0.05518,2.0947
1906300000.0,0.034144,1.59,290740000.0,0.078782,1.4,1812000.0,0.64909,2.0,69956000.0,0.01384,1.5208,284.42,80008.0,0.391,0.50511,0.18396,0.92138,1.0,638250000.0,0.20165,0.84673
998940000.0,0.031132,1.59,1023000000.0,0.11109,1.4,1775600.0,0.74486,2.0,341880000.0,0.12129,1.5324,264.76,67337.0,1.1357,0.22312,0.50283,0.99345,1.0,1349600000.0,0.15997,0.57591
1777500000.0,0.033093,1.59,1195100000.0,0.12597,1.4,4431600.0,0.9275,2.0,1361600000.0,0.13585,1.2123,272.5,59184.0,0.38209,0.71741,0.12982,0.95183,1.0,1250400000.0,0.037833,7.4609
